[1]t	 [2]tag	 [3]Gamma	 [4]mu_x	 [5]mu_y	 [6]M20	 [7]M02	 [8]M11	 [9]a	 [10]b	 [11]c	 [12]e 
1.05 73 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.05 74 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.05 75 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.05 76 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.05 77 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.05 78 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.05 79 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.05 80 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.05 81 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.05 82 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.05 83 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.05 84 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.05 85 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.05 86 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.05 87 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.05 88 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.05 89 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.05 90 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.05 91 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.05 92 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.05 93 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.05 94 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.05 95 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.05 96 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.05 97 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.05 98 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.05 99 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.05 100 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.05 101 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.05 102 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.05 103 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.05 104 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.05 105 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.05 106 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.05 107 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.05 108 -0.122368 1.30617 -2.73831 0.00728727 0.00222445 0.0036428 0.0975281 0.135587 0.025293 0.982446 
1.05 109 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.05 110 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.05 111 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.05 112 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.05 113 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.05 114 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.05 115 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.05 116 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.05 117 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.05 118 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.05 119 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.05 120 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.05 121 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.05 122 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.05 123 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.05 124 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.05 125 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.05 126 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.05 127 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.05 128 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.05 129 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.05 130 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.05 131 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.05 132 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.05 133 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.05 134 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.05 135 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.05 136 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.05 137 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.05 138 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.05 139 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.05 140 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.05 141 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.05 142 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.05 143 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.05 144 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.05 145 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.05 146 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.05 147 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.05 148 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.05 149 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.05 150 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.05 151 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.05 152 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.05 153 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.05 154 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.05 155 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.05 156 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.05 157 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.05 158 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.05 159 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.05 160 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.05 161 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.05 162 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.05 163 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.05 164 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.05 165 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.05 166 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.05 167 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.05 168 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.05 169 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.05 170 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.05 171 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.05 172 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.05 173 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.05 174 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.05 175 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.05 176 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.05 177 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.05 178 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.05 179 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.05 180 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.05 181 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.05 182 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.05 183 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.05 184 -1.94735 3.48039 2 0.0151148 0.0074481 0.000958663 0.15021 0.174545 0.121079 0.720279 
1.05 185 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 1 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 3 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 4 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 5 132.829 0.807872 -1.19746 -0.044907 0.0128034 0.0448702 -nan 0.273114 -nan -nan 
1.1 6 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 7 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 8 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 9 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 10 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 11 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 12 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 13 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 14 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 15 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 16 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 17 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 18 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 19 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 20 1.58958 -0.671018 -3.2033 0.0157663 0.00746543 -0.00238734 0.15242 0.181129 0.116857 0.764048 
1.1 21 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 22 -2.66769 -1.10893 -2.8362 0.00415157 0.00683069 -0.00032431 0.104796 0.117213 0.0906958 0.633463 
1.1 23 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 24 -0.0850087 -0.128041 -3.25024 0.00289268 0.000617977 -6.37362e-05 0.0592508 0.0760851 0.0351053 0.887194 
1.1 25 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 26 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 27 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 28 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 29 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 30 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 31 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 32 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 33 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 34 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 35 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 36 -0.145766 -0.492602 0.128201 0.00364443 0.0124728 0.00658032 0.126954 0.178787 0.0164245 0.995771 
1.1 37 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 38 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 39 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 40 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 41 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 42 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 43 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 44 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 45 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 46 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 47 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 48 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 49 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 50 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 51 113.598 -1.18126 2.05021 0.0597146 0.0592362 -0.00109014 0.344892 0.348113 0.341641 0.191935 
1.1 52 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 53 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 54 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 55 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 56 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 57 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 58 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 59 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 60 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 61 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 62 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 63 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 64 -14.2097 -1.90036 3.99316 0.0683076 0.0457706 0.0224915 0.337755 0.405452 0.252518 0.782376 
1.1 65 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 66 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 67 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 68 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 69 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 70 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 71 -1.1696 -0.256909 0.832655 0.029538 0.0575623 0.0363033 0.295128 0.406113 0.096297 0.971481 
1.1 72 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 73 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 74 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 75 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 76 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 77 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 78 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 79 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 80 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 81 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 82 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 83 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 84 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 85 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 86 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 87 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 88 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 89 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 90 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 91 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 92 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 93 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 94 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 95 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 96 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 97 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 98 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 99 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 100 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 101 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 102 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 103 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 104 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 105 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 106 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 107 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 108 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 109 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 110 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 111 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 112 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 113 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 114 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 115 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 116 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 117 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 118 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 119 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 120 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 121 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 122 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 123 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 124 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 125 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 126 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 127 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 128 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 129 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 130 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 131 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 132 -0.278046 1.96028 -2.35895 0.00967607 0.00766535 0.0080236 0.131687 0.183069 0.0341869 0.982409 
1.1 133 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 134 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 135 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 136 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 137 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 138 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 139 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 140 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 141 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 142 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 143 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 144 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 145 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 146 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 147 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 148 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 149 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 150 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 151 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 152 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 153 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 154 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 155 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 156 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 157 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 158 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 159 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 160 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 161 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 162 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 163 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 164 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 165 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 166 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 167 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 168 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 169 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 170 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 171 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 172 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 173 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 174 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 175 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 176 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 177 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 178 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 179 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 180 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 181 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 182 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 183 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 184 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 185 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 186 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 187 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 188 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 189 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 190 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 191 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 192 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 193 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 194 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 195 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 196 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 197 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 198 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 199 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 200 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 201 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 202 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 203 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 204 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 205 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 206 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 207 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 208 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 209 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 210 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 211 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 212 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 213 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 214 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 215 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 216 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 217 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 218 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 219 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 220 -1.92515 3.30561 2.26225 0.0161734 0.00681831 -5.83351e-05 0.15163 0.179854 0.116773 0.760564 
1.1 221 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 222 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 223 -0.809156 0.0976475 2.20973 0.00113979 0.0136891 0.00155122 0.121774 0.166602 0.0436092 0.965134 
1.1 224 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 225 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 226 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 227 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 228 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 229 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 230 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 231 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 232 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 233 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 234 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 235 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.1 236 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 1 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 3 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 4 128.258 0.881072 -1.1258 -0.0816307 -0.0124413 0.00962788 -nan -nan -nan -nan 
1.15 5 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 6 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 7 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 8 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 9 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 10 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 11 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 12 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 13 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 14 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 15 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
