[1]t	 [2]tag	 [3]Gamma	 [4]mu_x	 [5]mu_y	 [6]mu_z	 [7]M20	 [8]M02	 [9]M11	 [10]a	 [11]b	 [12]c	 [13]e 
23.9 10 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.9 11 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.9 12 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.9 13 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.9 14 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.9 15 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.9 16 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.9 17 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.9 18 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.9 19 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.9 20 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.9 21 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.9 22 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.9 23 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.9 24 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.9 25 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.9 26 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.9 27 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.9 28 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.9 29 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.9 30 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.9 31 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.92 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.92 1 0.866795 -4.09699e-05 7.2943 5.04965 0.012334 0.0129146 -0.000510313 0.158898 0.162551 0.155159 0.298127 
23.92 2 0.121319 0.000435349 6.72907 5.93971 0.00860524 0.000944007 0.000205027 0.0977202 0.13123 0.0433249 0.943931 
23.92 3 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.92 4 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.92 5 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.92 6 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.92 7 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.92 8 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.92 9 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.92 10 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.92 11 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.92 12 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.92 13 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.92 14 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.92 15 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.92 16 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.92 17 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.92 18 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.92 19 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.92 20 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.92 21 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.92 22 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.92 23 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.92 24 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.92 25 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.92 26 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.92 27 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.92 28 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.92 29 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.92 30 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.92 31 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.94 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.94 1 0.86978 -3.41701e-05 7.29239 5.05089 0.0125026 0.0129046 -0.000575037 0.159396 0.163173 0.155528 0.302514 
23.94 2 0.115946 0.000727109 6.73133 5.94062 0.0085786 0.000912954 0.000136952 0.0974246 0.131004 0.0426734 0.945459 
23.94 3 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.94 4 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.94 5 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.94 6 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.94 7 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.94 8 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.94 9 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.94 10 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.94 11 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.94 12 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.94 13 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.94 14 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.94 15 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.94 16 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.94 17 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.94 18 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.94 19 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.94 20 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.94 21 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.94 22 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.94 23 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.94 24 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.94 25 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.94 26 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.94 27 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.94 28 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.94 29 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.94 30 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.94 31 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.96 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.96 1 0.86927 -3.1487e-05 7.28965 5.05294 0.0124634 0.0129645 -0.000568848 0.159461 0.163313 0.155514 0.30532 
23.96 2 0.108624 0.000845556 6.73267 5.94262 0.00864243 0.000835813 0.000119693 0.0973562 0.131486 0.0408406 0.950538 
23.96 3 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.96 4 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.96 5 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.96 6 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.96 7 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.96 8 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.96 9 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.96 10 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.96 11 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.96 12 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.96 13 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.96 14 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.96 15 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.96 16 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.96 17 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.96 18 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.96 19 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.96 20 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.96 21 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.96 22 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.96 23 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.96 24 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.96 25 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.96 26 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.96 27 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.96 28 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.96 29 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.98 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.98 1 0.872329 -2.7001e-05 7.28654 5.05556 0.0125137 0.0130782 -0.000524228 0.159975 0.163654 0.156209 0.298193 
23.98 2 0.0984465 0.00229065 6.73697 5.94397 0.00787711 0.000813079 0.00014302 0.0932212 0.125539 0.0402538 0.947198 
23.98 3 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.98 4 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.98 5 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.98 6 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.98 7 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.98 8 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.98 9 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.98 10 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.98 11 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.98 12 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.98 13 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.98 14 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.98 15 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.98 16 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.98 17 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.98 18 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.98 19 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.98 20 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.98 21 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.98 22 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.98 23 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.98 24 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.98 25 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.98 26 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.98 27 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.98 28 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.98 29 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.98 30 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
23.98 31 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24 1 0.873907 4.75722e-06 7.28422 5.05797 0.0124059 0.0132802 -0.000482285 0.160269 0.16428 0.156155 0.310601 
24 2 0.0848797 0.0018563 6.74457 5.9491 0.00753046 0.000572734 0.000122143 0.0900177 0.12274 0.0337814 0.96138 
24 3 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24 4 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24 5 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24 6 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24 7 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24 8 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24 9 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24 10 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24 11 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24 12 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24 13 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24 14 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24 15 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24 16 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24 17 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24 18 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24 19 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24 20 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24 21 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24 22 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24 23 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24 24 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24 25 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24 26 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24 27 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24 28 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24 29 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24 30 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24 31 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24 32 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.02 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.02 1 0.871775 3.96857e-05 7.28123 5.06099 0.0122439 0.013366 -0.000356734 0.160031 0.164133 0.155821 0.3142 
24.02 2 0.078224 0.000928986 6.74208 5.95134 0.00751006 0.000482201 0.00021337 0.0893994 0.122609 0.0308457 0.967837 
24.02 3 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.02 4 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.02 5 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.02 6 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.02 7 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.02 8 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.02 9 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.02 10 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.02 11 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.02 12 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.02 13 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.02 14 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.02 15 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.02 16 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.02 17 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.02 18 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.02 19 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.02 20 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.02 21 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.02 22 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.02 23 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.02 24 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.02 25 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.02 26 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.02 27 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.02 28 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.02 29 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.02 30 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.02 31 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.04 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.04 1 0.869801 2.1884e-07 7.2785 5.06335 0.0121249 0.0134133 -0.000350579 0.159807 0.164332 0.15515 0.329591 
24.04 2 0.071988 0.00102968 6.73927 5.95261 0.00710518 0.000392061 0.000101639 0.0865866 0.11922 0.0279472 0.972136 
24.04 3 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.04 4 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.04 5 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.04 6 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.04 7 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.04 8 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.04 9 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.04 10 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.04 11 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.04 12 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.04 13 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.04 14 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.04 15 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.04 16 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.04 17 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.04 18 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.04 19 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.04 20 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.04 21 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.04 22 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.04 23 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.04 24 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.04 25 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.04 26 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.04 27 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.04 28 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.04 29 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.04 30 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.04 31 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.06 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.06 1 0.868052 -4.07593e-05 7.27703 5.06433 0.012029 0.0134396 -0.000346902 0.159589 0.16444 0.154585 0.340979 
24.06 2 0.067943 0.00155082 6.74264 5.95329 0.00695287 0.000384278 3.6148e-05 0.0856572 0.117924 0.0277157 0.971988 
24.06 3 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.06 4 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.06 5 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.06 6 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.06 7 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.06 8 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.06 9 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.06 10 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.06 11 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.06 12 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.06 13 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.06 14 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.06 15 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.06 16 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.06 17 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.06 18 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.06 19 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.06 20 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.06 21 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.06 22 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.06 23 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.06 24 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.06 25 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.06 26 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.06 27 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.06 28 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.06 29 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.08 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.08 1 0.869495 1.85524e-06 7.27527 5.06638 0.0122064 0.0133458 -0.000468221 0.159851 0.164399 0.155169 0.330356 
24.08 2 0.061634 0.00172198 6.73534 5.95381 0.00622884 0.000377679 4.84406e-05 0.0812805 0.111618 0.0274692 0.969244 
24.08 3 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.08 4 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.08 5 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.08 6 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.08 7 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.08 8 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.08 9 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.08 10 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.08 11 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.08 12 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.08 13 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.08 14 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.08 15 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.08 16 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.08 17 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.08 18 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.08 19 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.08 20 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.08 21 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.08 22 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.08 23 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.08 24 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.08 25 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.08 26 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.08 27 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.08 28 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.08 29 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.08 30 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.08 31 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.08 32 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.1 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.1 1 0.871525 -4.83291e-05 7.27363 5.06901 0.012249 0.0134066 -0.000553051 0.160174 0.165096 0.155095 0.342758 
24.1 2 0.0563928 0.00180973 6.74296 5.95425 0.00555863 0.000371725 2.66109e-05 0.0770088 0.10544 0.0272613 0.965998 
24.1 3 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.1 4 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.1 5 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.1 6 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.1 7 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.1 8 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.1 9 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.1 10 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.1 11 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.1 12 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.1 13 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.1 14 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.1 15 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.1 16 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.1 17 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.1 18 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.1 19 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.1 20 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.1 21 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.1 22 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.1 23 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.1 24 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
24.1 25 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
