[1]t	 [2]tag	 [3]Gamma	 [4]mu_x	 [5]mu_y	 [6]mu_z	 [7]M20	 [8]M02	 [9]M11	 [10]a	 [11]b	 [12]c	 [13]e 
18.88 1 0.859399 7.05895 -0.000212045 3.95292 0.0113391 0.0120617 -5.75061e-05 0.152973 0.155346 0.150563 0.246244 
18.88 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
18.88 3 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
18.88 4 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
18.88 5 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
18.88 6 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
18.88 7 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
18.88 8 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
18.88 9 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
18.88 10 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
18.88 11 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
18.88 12 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
18.88 13 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
18.88 14 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
18.88 15 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
18.88 16 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
18.88 17 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
18.9 0 0.798704 6.99584 7.47511e-06 2.74844 0.0107165 0.0121848 -0.000148752 0.151332 0.156203 0.146298 0.35044 
18.9 1 0.857714 7.06182 -7.01014e-05 3.95592 0.0112227 0.0121093 -0.000116191 0.152748 0.15572 0.149718 0.274947 
18.9 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
18.9 3 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
18.9 4 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
18.9 5 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
18.9 6 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
18.9 7 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
18.9 8 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
18.9 9 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
18.9 10 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
18.9 11 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
18.9 12 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
18.9 13 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
18.9 14 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
18.9 15 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
18.9 16 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
18.9 17 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
18.9 18 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
18.92 0 0.801879 6.99376 -5.60479e-05 2.75288 0.0105394 0.0124816 -5.57162e-05 0.151727 0.158007 0.145174 0.394769 
18.92 1 0.855966 7.06461 0.00011095 3.96024 0.0111365 0.0121336 -7.98992e-06 0.152545 0.15578 0.149241 0.286678 
18.92 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
18.92 3 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
18.92 4 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
18.92 5 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
18.92 6 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
18.92 7 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
18.92 8 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
18.92 9 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
18.92 10 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
18.92 11 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
18.92 12 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
18.92 13 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
18.92 14 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
18.92 15 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
18.92 16 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
18.92 17 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
18.92 18 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
18.94 0 0.797181 6.99246 3.86957e-05 2.75562 0.0105111 0.0123442 -3.83423e-05 0.15118 0.157131 0.144985 0.385515 
18.94 1 0.854635 7.06608 0.000163465 3.96368 0.0110114 0.0122032 0.000196314 0.152363 0.156427 0.148188 0.320246 
18.94 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
18.94 3 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
18.94 4 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
18.94 5 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
18.94 6 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
18.94 7 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
18.94 8 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
18.94 9 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
18.94 10 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
18.94 11 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
18.94 12 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
18.94 13 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
18.94 14 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
18.94 15 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
18.94 16 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
18.94 17 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
18.94 18 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
18.96 0 0.800787 6.99083 3.55557e-05 2.7586 0.0104833 0.0125669 -0.000139434 0.151823 0.158595 0.144734 0.408848 
18.96 1 0.857858 7.06843 2.33813e-06 3.96701 0.0107867 0.0125603 0.000237271 0.152797 0.158691 0.146667 0.38185 
18.96 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
18.96 3 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
18.96 4 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
18.96 5 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
18.96 6 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
18.96 7 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
18.96 8 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
18.96 9 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
18.96 10 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
18.96 11 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
18.96 12 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
18.96 13 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
18.96 14 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
18.96 15 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
18.96 16 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
18.96 17 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
18.96 18 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
18.98 0 0.794289 6.98863 -8.52779e-06 2.76274 0.010474 0.0123095 -0.000113518 0.150942 0.156949 0.144686 0.387517 
18.98 1 0.862136 7.07021 -3.70598e-06 3.97055 0.010818 0.0127031 0.00021014 0.153366 0.159538 0.146934 0.389571 
18.98 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
18.98 3 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
18.98 4 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
18.98 5 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
18.98 6 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
18.98 7 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
18.98 8 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
18.98 9 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
18.98 10 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
18.98 11 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
18.98 12 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
18.98 13 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
18.98 14 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
18.98 15 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
18.98 16 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
18.98 17 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
18.98 18 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19 0 0.804533 6.9856 -8.7173e-05 2.76722 0.0108261 0.0123996 -0.000138653 0.1524 0.157555 0.147065 0.358791 
19 1 0.86439 7.07242 -3.86881e-05 3.97322 0.0108198 0.0127948 0.000253002 0.15367 0.160167 0.146887 0.39868 
19 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19 3 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19 4 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19 5 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19 6 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19 7 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19 8 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19 9 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19 10 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19 11 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19 12 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19 13 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19 14 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19 15 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19 16 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19 17 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19 18 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19 19 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19 20 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.02 0 0.799503 6.98352 9.64808e-05 2.7705 0.0109063 0.0121338 -0.000102799 0.15179 0.155835 0.147633 0.320149 
19.02 1 0.860265 7.07416 -3.49358e-05 3.97569 0.0107736 0.0126659 0.000125803 0.1531 0.159212 0.146733 0.388097 
19.02 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.02 3 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.02 4 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.02 5 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.02 6 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.02 7 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.02 8 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.02 9 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.02 10 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.02 11 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.02 12 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.02 13 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.02 14 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.02 15 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.02 16 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.02 17 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.02 18 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.02 19 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.02 20 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.04 0 0.807922 6.98021 0.000132785 2.77338 0.0111859 0.0122444 -0.000235925 0.15307 0.156809 0.149236 0.30701 
19.04 1 0.860469 7.07587 -4.63654e-05 3.97809 0.010697 0.0127522 0.000117652 0.153131 0.159743 0.146221 0.402657 
19.04 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.04 3 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.04 4 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.04 5 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.04 6 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.04 7 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.04 8 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.04 9 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.04 10 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.04 11 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.04 12 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.04 13 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.04 14 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.04 15 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.04 16 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.04 17 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.04 18 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.04 19 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.06 0 0.794767 6.97703 -9.4307e-05 2.77763 0.0110013 0.0118571 -2.39594e-05 0.15119 0.153999 0.148328 0.268866 
19.06 1 0.856383 7.07714 -6.49595e-05 3.98259 0.0106705 0.012607 0.000139474 0.15257 0.158852 0.146017 0.393781 
19.06 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.06 3 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.06 4 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.06 5 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.06 6 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.06 7 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.06 8 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.06 9 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.06 10 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.06 11 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.06 12 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.06 13 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.06 14 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.06 15 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.06 16 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.06 17 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.06 18 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.08 0 0.790273 6.97538 -0.000103364 2.78028 0.010979 0.0117111 5.22191e-05 0.150632 0.153067 0.148158 0.25124 
19.08 1 0.855966 7.07821 -6.48392e-05 3.9841 0.0106661 0.0126069 0.000142258 0.152555 0.158854 0.145984 0.39429 
19.08 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.08 3 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.08 4 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.08 5 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.08 6 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.08 7 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.08 8 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.08 9 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.08 10 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.08 11 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.08 12 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.08 13 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.08 14 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.08 15 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.08 16 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.08 17 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.08 18 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.1 0 0.790754 6.9737 -0.000148293 2.78206 0.0110588 0.0117204 1.8647e-05 0.150928 0.153107 0.148717 0.237766 
19.1 1 0.859588 7.08068 3.49963e-05 3.9875 0.0107832 0.0126514 0.000295003 0.153083 0.159354 0.146545 0.392817 
19.1 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.1 3 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.1 4 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.1 5 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.1 6 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.1 7 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.1 8 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.1 9 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.1 10 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.1 11 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.1 12 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.1 13 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.1 14 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.1 15 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.1 16 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.1 17 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.1 18 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.1 19 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.12 0 0.801069 6.97099 -7.79287e-06 2.78811 0.0110409 0.0121759 -0.000150363 0.15237 0.156176 0.148468 0.310284 
19.12 1 0.854511 7.08302 -6.76438e-05 3.99139 0.0109322 0.0123001 0.00035615 0.152422 0.157399 0.147276 0.352848 
19.12 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.12 3 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.12 4 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.12 5 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.12 6 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.12 7 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.12 8 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.12 9 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.12 10 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.12 11 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.12 12 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.12 13 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.12 14 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.12 15 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.12 16 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.12 17 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.12 18 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.12 19 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.14 0 0.802654 6.96858 -4.88114e-05 2.79092 0.0110039 0.0123272 -0.000254279 0.152745 0.157318 0.148032 0.338473 
19.14 1 0.859267 7.08592 -0.000214776 3.99392 0.011237 0.012193 0.000383828 0.153069 0.157022 0.14901 0.315355 
19.14 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.14 3 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.14 4 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.14 5 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.14 6 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.14 7 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.14 8 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.14 9 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.14 10 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.14 11 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.14 12 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.14 13 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.14 14 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.14 15 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.14 16 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.14 17 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.14 18 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.16 0 0.802635 6.96716 -0.000144138 2.79597 0.0110102 0.0123017 -0.000215489 0.152682 0.157078 0.148156 0.332213 
19.16 1 0.857034 7.08843 -7.10264e-05 3.99745 0.0112317 0.0121089 0.000251808 0.152776 0.156052 0.149429 0.288225 
19.16 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.16 3 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.16 4 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.16 5 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.16 6 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.16 7 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.16 8 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.16 9 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.16 10 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.16 11 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.16 12 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.16 13 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.16 14 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.16 15 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.16 16 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.16 17 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.16 18 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.16 19 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.18 0 0.803857 6.96454 -0.000317258 2.79992 0.01077 0.012615 -5.92891e-05 0.152922 0.158852 0.146752 0.382805 
19.18 1 0.852659 7.09098 4.86509e-05 4.0011 0.0112222 0.0119402 0.00027311 0.152192 0.155128 0.149199 0.27382 
19.18 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.18 3 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.18 4 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.18 5 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.18 6 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.18 7 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.18 8 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.18 9 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.18 10 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.18 11 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.18 12 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.18 13 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.18 14 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.18 15 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.18 16 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.18 17 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.18 18 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.18 19 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.2 0 0.801557 6.96233 -0.000177588 2.80351 0.010786 0.0125155 0.000106259 0.152648 0.158253 0.14683 0.373028 
19.2 1 0.848539 7.09291 5.40864e-05 4.00283 0.0111153 0.0118824 0.000242537 0.15165 0.154614 0.148628 0.275556 
19.2 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.2 3 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.2 4 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.2 5 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.2 6 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.2 7 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.2 8 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.2 9 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.2 10 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.2 11 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.2 12 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
19.2 13 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
